Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
are military retirees subject to ucmj,8,0,170,25,0.00,informational,https://www.tullylegal.com/resources/articles/can-you-be-charged-under-the-ucmj-after-discharge/,4,0.02,0.00,0,108,"[1,1,1,1,1,1,1,1,6,1,100,8]",2026-04-03,Organic,,
security clearance in military,1,0,140,36,2.76,informational,https://www.tullylegal.com/resources/articles/how-to-get-a-security-clearance/,4,0.02,11.00,0.02,150,"[53,80,19,42,80,65,53,42,53,65,80,65]",2026-03-15,AI overview,,
army regulation 15 6,9,14,720,0,0.00,informational,https://www.tullylegal.com/resources/articles/article-15-6-investigations-should-you-talk-to-the-investigator-without-an-attorney-present/,4,0.03,0.00,0,125,"[72,72,88,88,88,72,100,88,72,72,48,0]",2026-03-24,Organic,"Video Carousel, AI overview","Image pack, People also ask"
criminal defense attorney syracuse ny,7,9,260,30,5.11,commercial,https://www.tullylegal.com/syracuse-criminal/,4,0.02,25.00,0.31,1480000,"[43,43,53,43,43,66,53,53,100,82,66,66]",2026-03-22,Organic,,People also ask
falsely accused of using ai,3,0,110,19,0.00,informational,https://www.tullylegal.com/resources/articles/what-to-do-if-youre-falsely-accused-of-using-ai-to-cheat-in-college/,4,0.02,0.00,0.02,79200000,"[42,52,52,100,80,33,33,23,42,66,66,52]",2026-03-22,Organic,,
security clearance expiration,1,0,70,20,0.00,informational,https://www.tullylegal.com/resources/articles/how-long-does-a-security-clearance-last/,4,0.02,0.00,0,131,"[64,78,64,64,64,50,50,78,35,35,35,35]",2026-03-24,AI overview,,
how long does probate take in ny,2,5,260,7,0.74,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,4,0.05,6.00,0.2,144,"[81,65,81,81,65,53,100,81,65,81,53,65]",2026-03-07,Organic,,
family adoption lawyers near me,2,0,140,29,5.63,"informational, transactional",https://www.tullylegal.com/albany-family/adoption/,4,0.02,22.00,0.63,16100000,"[7,28,28,28,28,10,35,35,66,66,43,43]",2026-04-20,Organic,,
how to file for sole custody in ny,3,43,70,12,2.85,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,4,0.02,11.00,0.58,2660000,"[41,41,29,41,29,52,41,41,52,41,41,41]",2026-04-01,Organic,Discussions and forums,
non judicial punishment is also known by what term,2,20,50,0,0.00,informational,https://www.tullylegal.com/legal-services/military-law/article-15-non-judicial-punishments/,4,0.02,0.00,0.33,39400000,"[34,6,34,6,6,34,34,6,6,6,6,6]",2026-04-15,Organic,,
trump executive orders military,7,0,320,31,0.00,informational,https://www.tullylegal.com/2025-executive-orders-critical-changes-for-federal-employees-military-personnel/,4,0.02,0.00,0,0,"[100,76,16,36,36,16,0,3,0,0,0,0]",2026-03-10,Organic,,
marine corps medical discharge,3,14,70,18,0.00,informational,http://www.tullylegal.com/wp-content/uploads/Guide_to_Obtaining_Medical_Discharge.pdf,4,0.02,0.00,0,2270000,"[81,100,81,63,63,63,63,63,63,63,81,63]",2026-03-17,Organic,,People also ask
employment lawyers albany ny,1,2,170,12,0.00,commercial,https://www.tullylegal.com/albany-employment-law/,4,0.06,0.00,0,2830000,"[5,5,4,5,5,4,5,7,8,7,7,7]",2026-03-31,Organic,,People also ask
can green card holders get security clearance,6,0,170,15,0.00,informational,https://www.tullylegal.com/resources/articles/procedural-points-5-gaining-a-limited-access-authorization-laa/,4,0.02,0.00,0,32200000,"[54,100,18,29,14,18,29,35,54,43,35,29]",2026-04-24,Organic,,
prenup near me,6,0,170,8,9.56,"informational, transactional",https://www.tullylegal.com/rochester-family/prenuptial-agreement-lawyer/,4,0.02,38.00,0.65,72600000,"[36,19,29,29,9,100,29,15,6,9,6,9]",2026-04-01,Organic,,
can you get a prenup after marriage,9,12,1000,2,2.01,informational,https://www.tullylegal.com/resources/articles/can-you-sign-a-prenup-after-marriage/,4,0.04,14.00,0.04,170,"[81,62,100,62,62,81,45,30,45,55,62,30]",2026-03-27,Organic,,
federal resignation,7,16,1000,33,0.00,informational,https://www.tullylegal.com/resources/articles/key-considerations-for-federal-employees-contemplating-the-deferred-resignation-program/,4,0.02,0.00,0,206,"[43,100,2,2,0,0,1,4,13,4,0,0]",2026-04-22,Organic,People also ask,
how to get medically discharged from the army,2,5,90,5,1.34,informational,http://www.tullylegal.com/wp-content/uploads/Guide_to_Obtaining_Medical_Discharge.pdf,4,0.04,9.00,0.07,121,"[53,26,42,34,42,42,19,26,15,26,26,26]",2026-04-20,Organic,Video Carousel,Ads middle
military failed drug test,1,0,70,9,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,4,0.02,0.00,0.01,39700000,"[81,63,27,63,63,63,36,81,63,45,45,63]",2026-04-22,People also ask,,
ftc non compete ban update,1,0,880,34,0.00,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,4,0.02,0.00,0.02,1270000,"[23,12,16,16,12,8,10,7,4,3,3,2]",2026-04-23,People also ask,,
sf 85 vs sf 86,2,4,170,20,0.00,"commercial, informational",https://www.tullylegal.com/resources/articles/understanding-security-clearance-forms-supplementing-the-sf-85p-and-sf-86/,4,0.02,0.00,0,139,"[35,35,35,35,35,29,29,43,43,35,29,29]",2026-03-28,Organic,Video Carousel,"Image pack, People also ask"
real estate attorney syracuse ny,8,15,170,5,2.69,commercial,https://www.tullylegal.com/syracuse-real-estate/,4,0.02,10.00,0.28,128,"[21,34,65,100,65,28,43,81,53,43,43,34]",2026-03-15,Organic,"Knowledge panel, AI overview","Local pack, People also ask"
criminal justice attorney syracuse,8,0,260,30,0.00,commercial,https://www.tullylegal.com/syracuse-criminal/,4,0.02,0.00,0,3220000,[100],2026-03-23,Organic,,
employee terms of employment,1,0,110,28,2.03,informational,https://www.tullylegal.com/resources/articles/clear-terms-conditions-key-to-successful-employment-agreements/,4,0.02,8.00,0.02,682000000,"[34,100,26,42,65,65,34,26,53,65,15,15]",2026-04-27,People also ask,,
how to get full parental custody,1,0,70,20,2.96,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,4,0.02,11.00,0.34,150000000,"[64,78,21,50,100,78,28,50,64,50,50,64]",2026-03-24,AI overview,,
employment law attorney buffalo,5,9,260,16,2.39,commercial,https://www.tullylegal.com/buffalo-employment-law/,4,0.03,14.00,0.57,5220000,"[23,44,18,18,54,54,23,18,66,100,81,44]",2026-04-25,Organic,Discussions and forums,
labor lawyer washington dc,1,0,50,51,3.82,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,4,0.02,15.00,0.87,39000000,"[18,100,18,100,18,18,45,45,100,18,18,18]",2026-04-26,Local pack,,
federal security clearance attorney,1,0,70,8,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,4,0.02,0.00,0.02,19700000,"[78,78,78,14,50,50,35,100,35,35,35,28]",2026-03-22,AI overview,,
c y f,1,0,260,38,2.77,navigational,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,4,0.02,11.00,0,65,"[0,0,100,0,0,0,0,0,0,0,0,0]",2026-04-25,People also ask,,
is the death penalty legal in new york,6,7,480,25,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,4,0.05,0.00,0,101000000,"[10,16,10,66,7,4,5,7,7,5,3,7]",2026-03-30,Organic,Top stories,People also ask
federal sector employment attorney,1,0,70,18,0.00,"commercial, informational",https://www.tullylegal.com/legal-services/federal-employment-law/,4,0.02,0.00,0,151,"[55,77,55,33,22,77,100,77,77,77,77]",2026-03-24,AI overview,,
how to file for full custody in ny online,1,0,110,32,2.43,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,4,0.02,9.00,0.37,96,"[42,66,80,52,66,66,80,80,42,33,19,52]",2026-03-24,People also ask,,
albany security clearance attorney,4,0,110,12,0.00,informational,https://www.tullylegal.com/attorneys/greg-t-rinckey/,4,0.02,0.00,0,450000,"[100,100]",2026-04-10,Organic,,
what is a preliminary conference,2,0,50,0,0.00,informational,https://www.tullylegal.com/resources/articles/preparing-for-the-preliminary-conference-what-to-expect-in-new-york-divorce-court/,4,0.02,0.00,0.33,153000000,"[63,36,100,63,18,45,36,18,18,45,36,36]",2026-03-23,Organic,,
cps buffalo ny,9,11,260,22,0.00,commercial,https://www.tullylegal.com/buffalo-family/child-abuse-neglect/,4,0.02,0.00,0.06,758000,"[53,66,66,66,82,100,82,66,66,66,66,82]",2026-04-16,Organic,,People also ask
non-compete agreement texas,1,0,140,10,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,4,0.02,18.00,0.3,152,"[100,2,0,0,0,0,0,0,0,0,2,1]",2026-03-23,People also ask,,
non-compete agreement texas,3,0,140,10,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,4,0.02,18.00,0.3,152,"[100,2,0,0,0,0,0,0,0,0,2,1]",2026-03-23,Organic,,
pentagon civilian employee dismissal,6,0,170,48,0.00,informational,https://www.tullylegal.com/our-firm/news/pentagon-acts-to-accelerate-firings-of-civilian-employees-on-performance-grounds/,4,0.02,0.00,0.1,137,"[0,0,0,0,0,0,0,0,0,100,1,1]",2026-03-19,Organic,,
non compete in texas,1,0,210,2,4.59,informational,https://www.tullylegal.com/resources/articles/2026-update-clarifying-the-legal-status-of-non-competes-in-texas/,4,0.02,18.00,0.3,135,"[30,55,13,3,13,20,10,2,13,30,3,16]",2026-04-15,People also ask,,
appeal security clearance denial,3,9,70,21,12.22,informational,https://www.tullylegal.com/resources/articles/understanding-the-security-clearance-appeal-process/,4,0.02,48.00,0.43,3230000,"[18,18,45,36,45,45,81,100,63,81,81,45]",2026-04-23,Organic,,
marine corps non judicial punishment,7,47,170,6,0.00,informational,https://www.tullylegal.com/legal-services/military-law/article-15-non-judicial-punishments/,4,0.02,0.00,0,140,"[23,18,15,35,44,81,18,18,15,15,11,23]",2026-03-21,Organic,,People also ask
how to get medically discharged from the military,1,4,40,4,0.00,informational,http://www.tullylegal.com/wp-content/uploads/Guide_to_Obtaining_Medical_Discharge.pdf,4,0.02,0.00,0.04,38200000,"[45,18,18,36,18,36,100,36,18,18,18,18]",2026-04-17,Organic,,Video Carousel
criminal defense lawyer syracuse,6,8,170,25,5.11,commercial,https://www.tullylegal.com/syracuse-criminal/,4,0.02,20.00,0.31,3210000,"[28,53,21,28,53,100,53,21,81,65,81,81]",2026-03-26,Organic,,People also ask
employment lawyers near me,36,0,14800,38,4.15,transactional,https://www.tullylegal.com/albany-employment-law/,4,0.02,16.00,0.66,80900000,"[54,29,24,29,29,54,44,44,36,36,36,36]",2026-05-01,Organic,,
personal lawyers,7,11,880,95,39.83,commercial,https://www.tullylegal.com/,4,0.02,159.00,0.08,0,"[11,8,11,11,16,16,24,44,34,24,44,100]",2026-03-19,Organic,AI overview,People also ask
civilian court-martial defense lawyer,3,12,50,11,0.00,informational,https://www.tullylegal.com/legal-services/military-law/hire-civilian-attorney-court-martial/,3,0.01,0.00,0,128,"[35,50,64,64,50,28,100,14,7,0,0,0]",2026-03-22,Organic,AI overview,People also ask
loss of jurisdiction security clearance,10,13,170,12,4.12,informational,https://www.tullylegal.com/resources/articles/what-is-the-impact-a-loss-of-jurisdiction-can-have-on-my-security-clearance/,3,0.01,12.00,0.08,137,"[100,100,80,80,66,80,52,100,100,80,52,80]",2026-03-20,Organic,,People also ask
failing a drug test in the army,1,4,70,0,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,3,0.02,0.00,0.01,28600000,"[100,63,81,100,63,63,63,100,63,45,63,63]",2026-04-03,Organic,,
federal adverse action attorney,5,8,110,0,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,3,0.02,0.00,0,148,"[19,9,23,14,19,19,66,80,52,80,100,100]",2026-03-12,Organic,,AI overview
grandparents' rights attorney,3,20,70,1,4.37,commercial,https://www.tullylegal.com/manhattan-family/grandparents-rights/,3,0.01,13.00,0.15,153,"[27,27,36,63,45,27,100,100,81,81,100,100]",2026-03-12,Organic,,"Video Carousel, People also ask, AI overview"
can an american buy a house in ireland,1,0,50,15,0.00,informational,https://www.tullylegal.com/resources/articles/considering-purchasing-property-in-ireland/,3,0.01,0.00,0.33,1160000000,"[29,41,41,23,64,23,29,29,17,17,11,11]",2026-04-03,AI overview,,
employment lawyer for federal employees,1,0,30,50,13.91,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,3,0.01,41.00,0.17,75300000,"[0,100,18,18,18,0,18,18,18,18,18,18]",2026-04-30,Organic,,
military divorce disability attorney,2,14,110,31,0.00,informational,https://www.tullylegal.com/legal-services/military-law/military-divorce/,3,0.01,0.00,0,155,"[2,2,5,2,5,5,35,43,35,66,100,23]",2026-03-12,Organic,,Discussions and forums
federal retirement disability,1,0,210,35,1.91,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,3,0.01,5.00,0.2,168000000,"[54,100,81,81,8,5,8,15,8,11,11,6]",2026-04-10,AI overview,,
foreclosure attorney,32,0,4400,22,11.77,commercial,https://www.tullylegal.com/washington-d-c-real-estate-law-litigation/washington-d-c-foreclosure-lawyer/,3,0.01,35.00,0.26,120,"[16,19,16,24,24,29,44,44,29,19,19,29]",2026-04-25,Organic,,
michelle alvarado,10,13,170,19,0.27,informational,https://www.tullylegal.com/attorneys/michelle-alvarado-salermo/,3,0.01,0.00,0.01,0,"[34,28,43,43,65,53,65,65,53,43,53,43]",2026-03-18,Organic,,Related searches
federal employee lawyer free consultation,4,9,90,27,4.57,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,3,0.01,13.00,0.61,203000000,"[9,4,23,14,0,4,66,80,52,80,100,80]",2026-03-12,Organic,,People also ask
failed drug test military,1,0,90,1,0.00,informational,https://www.tullylegal.com/resources/articles/i-failed-a-military-drug-test-what-now/,3,0.01,0.00,0.01,131,"[100,35,64,78,50,50,50,78,50,35,35,50]",2026-04-24,People also ask,,
affordable civil lawyers near me,1,0,40,,3.54,transactional,https://www.tullylegal.com/locations/buffalo-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Buffalo&utm_content=homepage,3,0.01,10.00,0.75,110,"[1,6,1,1,1,1,1,1,6,1,1,1]",2026-03-26,Local pack,,
dc labor law firms,1,0,40,37,4.47,commercial,https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,3,0.01,13.00,0.41,79400000,"[64,64,64,11,11,11,11,11,11,11,11,11]",2026-04-09,Local pack,,
child abuse lawyer new york,2,8,50,5,0.00,informational,https://www.tullylegal.com/manhattan-family/child-abuse-neglect/,3,0.02,0.00,0,149,"[18,9,36,27,36,27,100,100,81,63,63,18]",2026-03-25,Organic,AI overview,
full custody ny,2,7,30,20,3.09,informational,https://www.tullylegal.com/resources/articles/how-do-i-get-full-custody-of-my-child-in-new-york/,3,0.01,9.00,0.59,148000000,"[29,23,29,11,11,11,11,11,11,11,11,11]",2026-04-23,Organic,People also ask,"Video Carousel, AI overview"
disqualifications for top secret clearance,1,0,110,29,0.00,informational,https://www.tullylegal.com/resources/articles/7-deadly-sins-for-security-clearance-holders-and-applicants/,3,0.01,0.00,0.01,22000,"[65,100,3,80,3,100,26,42,3,42,26,26]",2026-03-22,AI overview,,
security clearance attorneys dc,1,0,30,,12.95,informational,https://www.tullylegal.com/washington-dc/security-clearance-representation/,3,0.01,38.00,0.74,2090000,"[14,28,14,28,28,28,57,71,71,71,57,100]",2026-04-18,Organic,,
med board military,1,0,90,18,0.00,informational,https://www.tullylegal.com/legal-services/military-law/medical-evaluation-boards/,3,0.01,0.00,0.33,220000000,"[42,42,52,52,9,9,9,9,52,33,52,100]",2026-04-03,AI overview,,
divorce litigation vs mediation,1,0,90,0,1.29,"commercial, informational",https://www.tullylegal.com/resources/articles/mediation-vs-litigation-choosing-the-right-path-for-your-divorce/,3,0.01,3.00,0.19,11000000,"[52,41,41,41,41,29,100,82,52,41,64,52]",2026-03-20,AI overview,,
medical retirement federal government,1,0,90,23,1.93,informational,https://www.tullylegal.com/resources/articles/fers-disability-retirement-faqs-from-federal-employees/,3,0.01,5.00,0.22,127,"[42,42,52,52,33,33,42,52,42,42,42,52]",2026-04-02,AI overview,,
union lawyer near me,1,0,50,24,4.37,transactional,https://www.tullylegal.com/legal-services/union-legal-services/,3,0.01,13.00,0.89,131,"[6,6,34,34,6,6,9,12,34,12,12,15]",2026-04-09,AI overview,,
real estate attorneys syracuse ny,8,9,170,6,2.69,commercial,https://www.tullylegal.com/syracuse-real-estate/,3,0.01,8.00,0.28,0,"[65,42,65,65,100,80,80,42,100,100,80,42]",2026-03-10,Organic,,People also ask
solicitors for child custody,5,0,90,16,0.00,informational,https://www.tullylegal.com/brooklyn-family/child-custody/,3,0.01,0.00,0,4300000,"[9,42,66,52,66,100,33,23,23,23,33,33]",2026-04-03,Organic,,
administrative separation military,1,2,30,13,17.60,informational,https://www.tullylegal.com/resources/articles/understanding-administrative-separation/,3,0.01,52.00,0.1,47200000,"[100,18,18,36,18,18,9,0,36,36,27,27]",2026-03-25,Organic,,Short videos
desertion,21,0,4400,59,0.00,informational,https://www.tullylegal.com/resources/articles/when-does-awol-become-desertion/,3,0.01,0.00,0,3780000,"[19,24,16,24,36,13,16,24,19,29,44,24]",2026-05-01,Organic,,
federal employee lawyers near me,3,5,90,44,6.71,transactional,https://www.tullylegal.com/legal-services/federal-employment-law/,3,0.01,20.00,0.45,0,"[11,11,11,11,17,11,64,82,100,100,100,100]",2026-03-12,Organic,,People also ask
car sales lawyers,1,0,30,6,11.25,informational,https://www.tullylegal.com/legal-services/automotive-dealership-representation/,3,0.01,33.00,0.76,154,"[100,18,18,18,18,100,18,9,0,9,9,0]",2026-03-19,Organic,,
3 stages of litigations,1,0,50,0,0.00,informational,https://www.tullylegal.com/resources/articles/what-to-know-about-the-stages-of-litigation/,3,0.01,0.00,0.33,97500000,"[81,63,63,27,18,36,45,63,63,63,63,63]",2026-04-07,AI overview,,
federal adverse action lawyer,3,4,110,0,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/,3,0.04,0.00,0,152,"[19,14,23,23,19,14,66,80,52,80,100,80]",2026-03-12,Organic,AI overview,Ads middle
